date_time,pv
2023-02-20 19:00:00+00:00,44616.767631874296
2023-02-20 19:15:00+00:00,46118.69391694725
2023-02-20 19:30:00+00:00,47226.32078563412
2023-02-20 19:45:00+00:00,47960.00727272727
2023-02-20 20:00:00+00:00,48369.047261503925
2023-02-20 20:15:00+00:00,48446.44508417508
2023-02-20 20:30:00+00:00,48399.78379349046
2023-02-20 20:45:00+00:00,48086.25213243547
2023-02-20 21:00:00+00:00,47363.323164983165
2023-02-20 21:15:00+00:00,46410.68632996633
2023-02-20 21:30:00+00:00,45503.99947250281
2023-02-20 21:45:00+00:00,44115.700583613914
2023-02-20 22:00:00+00:00,42280.61857904892
2023-02-20 22:15:00+00:00,40241.30751964085
2023-02-20 22:30:00+00:00,37744.537497194164
2023-02-20 22:45:00+00:00,35043.57019634548
2023-02-20 23:00:00+00:00,31950.96534231201
2023-02-20 23:15:00+00:00,28796.050606060606
2023-02-20 23:30:00+00:00,25394.50005611672
2023-02-20 23:45:00+00:00,22003.810628507294
2023-02-21 00:00:00+00:00,18322.16622895623
2023-02-21 00:15:00+00:00,14559.804107744108
2023-02-21 00:30:00+00:00,10576.340089786756
2023-02-21 00:45:00+00:00,6058.4725813692485
2023-02-21 01:00:00+00:00,3202.880224466891
2023-02-21 01:15:00+00:00,1087.6135241301909
2023-02-21 01:30:00+00:00,32.92868547996463
2023-02-21 01:45:00+00:00,-18.842278338945004
2023-02-21 02:00:00+00:00,-8.731919191919191
2023-02-21 02:15:00+00:00,-8.162682379349047
2023-02-21 02:30:00+00:00,-8.042817059483726
2023-02-21 02:45:00+00:00,-7.869393939393939
2023-02-21 03:00:00+00:00,-7.732974186307519
2023-02-21 03:15:00+00:00,-7.675454545454546
2023-02-21 03:30:00+00:00,-7.568888888888889
2023-02-21 03:45:00+00:00,-7.438013468013468
2023-02-21 04:00:00+00:00,-7.321806958473625
2023-02-21 04:15:00+00:00,-7.21635241301908
2023-02-21 04:30:00+00:00,-7.312828282828283
2023-02-21 04:45:00+00:00,-7.25993265993266
2023-02-21 05:00:00+00:00,-7.094870931537598
2023-02-21 05:15:00+00:00,-6.972615039281706
2023-02-21 05:30:00+00:00,-6.991862444671433
2023-02-21 05:45:00+00:00,-6.877216610549944
2023-02-21 06:00:00+00:00,-6.76675645342312
2023-02-21 06:15:00+00:00,-6.739416386083053
2023-02-21 06:30:00+00:00,-6.8473625140291805
2023-02-21 06:45:00+00:00,-6.8169584736251405
2023-02-21 07:00:00+00:00,-7.281234567901235
2023-02-21 07:15:00+00:00,-7.996610549943883
2023-02-21 07:30:00+00:00,-8.168608305274972
2023-02-21 07:45:00+00:00,-8.353737373737374
2023-02-21 08:00:00+00:00,-8.295619112473045
