date_time,site
2023-02-20 14:15:00+00:00,74381.2527946128
2023-02-20 14:30:00+00:00,73380.96682110139
2023-02-20 14:45:00+00:00,67921.32016835017
2023-02-20 15:00:00+00:00,65615.07894500562
2023-02-20 15:15:00+00:00,65918.40280583614
2023-02-20 15:30:00+00:00,70658.78296296296
2023-02-20 15:45:00+00:00,68709.56958473625
2023-02-20 16:00:00+00:00,68562.09929578326
2023-02-20 16:15:00+00:00,67604.36569023569
2023-02-20 16:30:00+00:00,68411.44569023569
2023-02-20 16:45:00+00:00,70619.3237261504
2023-02-20 17:00:00+00:00,71230.73318742985
2023-02-20 17:15:00+00:00,73704.51426487093
2023-02-20 17:30:00+00:00,85499.24870931538
2023-02-20 17:45:00+00:00,76643.74962962963
2023-02-20 18:00:00+00:00,70594.06593714927
2023-02-20 18:15:00+00:00,68412.06661054994
2023-02-20 18:30:00+00:00,70798.41381593715
2023-02-20 18:45:00+00:00,72608.44401795736
2023-02-20 19:00:00+00:00,73343.95652076318
2023-02-20 19:15:00+00:00,69137.15993265994
2023-02-20 19:30:00+00:00,69305.48535353535
2023-02-20 19:45:00+00:00,69461.94283950617
2023-02-20 20:00:00+00:00,67852.3535248272
2023-02-20 20:15:00+00:00,71655.39675645343
2023-02-20 20:30:00+00:00,72053.04314253648
2023-02-20 20:45:00+00:00,67484.3589674523
2023-02-20 21:00:00+00:00,69409.68121212121
2023-02-20 21:15:00+00:00,69787.03071829405
2023-02-20 21:30:00+00:00,68430.0003030303
2023-02-20 21:45:00+00:00,72175.97054994389
2023-02-20 22:00:00+00:00,72698.1967227834
2023-02-20 22:15:00+00:00,69640.55285072952
2023-02-20 22:30:00+00:00,68087.24869809204
2023-02-20 22:45:00+00:00,68589.88079685747
2023-02-20 23:00:00+00:00,67994.20527497194
2023-02-20 23:15:00+00:00,69372.20673400673
2023-02-20 23:30:00+00:00,72213.3967227834
2023-02-20 23:45:00+00:00,69264.51521885522
2023-02-21 00:00:00+00:00,67627.40834327605
2023-02-21 00:15:00+00:00,67579.54988776655
2023-02-21 00:30:00+00:00,67611.28152637486
2023-02-21 00:45:00+00:00,71059.81948372615
2023-02-21 01:00:00+00:00,70865.97070707071
2023-02-21 01:15:00+00:00,69720.87564534231
2023-02-21 01:30:00+00:00,71852.781715783
2023-02-21 01:45:00+00:00,72253.5008305275
2023-02-21 02:00:00+00:00,72876.7548372615
2023-02-21 02:15:00+00:00,74790.06126823793
2023-02-21 02:30:00+00:00,75291.07689113356
2023-02-21 02:45:00+00:00,74336.86428731761
2023-02-21 03:00:00+00:00,72693.7690684624
2023-02-21 03:15:00+00:00,72777.1948597082
2023-02-21 03:30:00+00:00,71532.8170258137
2023-02-21 03:45:00+00:00,74632.07461279462
2023-02-21 04:00:00+00:00,75368.4976318743
2023-02-21 04:15:00+00:00,73526.58411896745
2023-02-21 04:30:00+00:00,71629.3852413019
2023-02-21 04:45:00+00:00,71979.21509539842
2023-02-21 05:00:00+00:00,53939.24849607183
2023-02-21 05:15:00+00:00,50501.339270482604
2023-02-21 05:30:00+00:00,51105.71592592593
2023-02-21 05:45:00+00:00,48023.32617283951
2023-02-21 06:00:00+00:00,47573.0185634119
2023-02-21 06:15:00+00:00,47331.633883277216
2023-02-21 06:30:00+00:00,47616.17399551066
2023-02-21 06:45:00+00:00,50184.98381593715
2023-02-21 07:00:00+00:00,50233.49581369248
2023-02-21 07:15:00+00:00,47674.668709315374
2023-02-21 07:30:00+00:00,48086.07524130191
2023-02-21 07:45:00+00:00,46985.01622895623
2023-02-21 08:00:00+00:00,47753.202626262624
2023-02-21 08:15:00+00:00,50205.24953984287
2023-02-21 08:30:00+00:00,50543.09730639731
2023-02-21 08:45:00+00:00,48325.336487093155
2023-02-21 09:00:00+00:00,46214.74835016835
2023-02-21 09:15:00+00:00,47003.602918069584
2023-02-21 09:30:00+00:00,49098.543827160494
2023-02-21 09:45:00+00:00,51130.248956228956
2023-02-21 10:00:00+00:00,50609.67992143659
2023-02-21 10:15:00+00:00,47563.607946127944
2023-02-21 10:30:00+00:00,46478.0611335578
2023-02-21 10:45:00+00:00,47642.00077441077
2023-02-21 11:00:00+00:00,48236.858428731764
2023-02-21 11:15:00+00:00,50404.094410774414
2023-02-21 11:30:00+00:00,49554.89726150393
